Target;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19
0;A;48;B;227;A;12;1;3;4;C;60000;174;577;137948.7424;1792;30632;0.3221;17.0938;0.4349
0;B;44;A;113;A;11;1;3;4;C;60000;168;627;93254.14562;1789;25192;0.3504;14.0816;0.6434
0;A;40;A;141;A;12;1;3;4;C;80000;213;596;131683.327;1789;46422;0.333;25.9486;0.6075
0;B;47;B;245;A;12;1;2;4;C;60000;213;568;97521.80151;1786;48635;0.3183;27.2312;0.6152
0;B;41;A;97;B;3;1;1;3;C;60000;163;561;86066.64476;1785;82814;0.3143;46.3944;0.6971
0;A;47;B;109;A;12;1;2;4;C;40000;138;443;59618.20824;1779;54982;0.249;30.9061;0.6709
0;A;41;B;208;A;12;1;3;4;C;70000;201;588;79655.03721;1776;88799;0.3308;49.9994;0.8788
0;B;48;A;51;A;12;1;3;4;C;70000;139;772;139243.8683;1774;74741;0.435;42.1313;0.5027
0;B;34;B;108;A;11;1;1;4;C;60000;126;683;100109.5667;1771;38690;0.3854;21.8464;0.5993
0;B;45;A;128;B;3;1;2;4;C;90000;210;814;114288.2811;1767;110875;0.4609;62.7476;0.7875
0;B;54;B;222;A;12;1;3;4;C;40000;183;368;51991.87393;1757;47957;0.2093;27.2948;0.7694
0;A;38;A;146;A;11;1;2;4;C;80000;174;696;143490.7058;1755;92845;0.3963;52.9031;0.5575
0;B;40;A;192;A;12;1;3;4;C;54000;142;603;71803.74746;1753;51238;0.3437;29.2288;0.752
0;B;38;C;171;B;5;1;2;4;C;30000;135;352;35682.75785;1750;20525;0.2014;11.7286;0.8407
0;B;59;A;345;A;12;1;0;4;C;40000;237;303;56029.9024;1744;25261;0.1735;14.4845;0.7139
0;B;59;A;62;A;11;1;1;4;C;48000;236;413;60247.68326;1735;66801;0.238;38.502;0.7967
0;B;26;C;181;B;1;1;5;3;C;60000;141;675;140448.5847;1734;41144;0.3894;23.7278;0.4272
0;B;50;B;83;B;8;1;2;3;C;40000;137;468;53374.97044;1733;47507;0.2701;27.4132;0.7494
0;A;51;A;38;A;2;1;2;3;C;50000;163;529;78678.8993;1729;51502;0.3062;29.7872;0.6355
0;A;47;B;265;A;12;1;2;4;C;80000;215;623;141709.8666;1727;83877;0.3605;48.568;0.5645
0;B;52;A;333;B;8;1;3;3;C;60000;154;594;154478.7698;1711;55113;0.347;32.211;0.3884
0;B;32;B;87;B;11;1;2;4;C;48000;211;462;68639.07128;1708;39704;0.2708;23.2459;0.6993
0;A;38;B;160;A;12;1;3;4;C;40000;197;385;49033.91512;1707;38338;0.2258;22.4593;0.8158
0;A;45;B;97;A;12;1;2;4;C;70000;239;645;132403.1281;1693;56667;0.3811;33.4714;0.5287
0;A;32;C;28;A;11;1;1;1;C;48000;191;428;89249.33038;1685;39406;0.2538;23.3864;0.5378
0;B;48;B;68;A;12;1;2;4;C;40000;151;453;55944.4669;1683;53173;0.2692;31.5942;0.715
0;B;55;B;205;B;1;1;3;3;C;80000;239;593;146433.9134;1682;87734;0.3525;52.1605;0.5463
0;B;47;A;;A;12;1;3;4;C;28000;225;209;35660.84851;1679;17653;0.1244;10.514;0.7852
0;B;49;C;105;A;11;1;4;4;C;56000;140;636;95656.56427;1679;31558;0.3787;18.7957;0.5854
0;A;37;B;91;A;12;1;3;4;C;50000;122;618;107201.2071;1679;62880;0.3678;37.4509;0.4664
0;B;50;A;48;A;12;1;2;4;C;20000;216;187;21341.81099;1677;8160;0.1113;4.8658;0.9371
0;B;53;B;17;B;1;1;1;3;C;60000;128;631;83361.43215;1674;67375;0.3771;40.2479;0.7198
0;B;41;A;175;A;11;1;4;4;C;40000;132;468;66122.83548;1671;19252;0.2799;11.5212;0.6049
0;B;41;B;171;A;12;1;2;4;C;60000;148;608;134943.0161;1668;52023;0.3645;31.1888;0.4446
0;B;43;B;158;A;12;1;2;4;C;26000;209;226;42243.23069;1663;34124;0.1356;20.5195;0.6155
0;B;40;B;25;A;12;1;2;4;C;80000;217;764;113619.8373;1662;50448;0.4599;30.3538;0.7041
0;B;36;A;81;A;12;1;0;4;A;70000;226;653;89642.46582;1662;78240;0.3931;47.0758;0.7809
0;B;38;A;67;B;1;1;2;3;C;52000;152;544;152012.8538;1659;25125;0.328;15.1447;0.3421
0;A;35;A;141;A;11;1;2;4;C;40000;229;355;55965.34149;1658;51005;0.2141;30.763;0.7147
0;B;32;C;82;A;12;1;3;4;C;50000;121;620;87693.14183;1658;44199;0.374;26.658;0.5702
0;B;46;B;230;B;1;1;3;3;C;30000;200;293;34166.83013;1654;41139;0.1769;24.8724;0.878
0;A;44;A;79;A;11;1;0;4;C;42000;160;459;56125.00236;1648;52394;0.2785;31.7925;0.7483
0;B;48;B;230;B;4;2;2;3;C;80000;192;798;136162.5606;1645;51830;0.485;31.5076;0.5875
0;B;36;A;59;A;12;1;1;4;C;60000;172;580;94700.75213;1645;45620;0.3529;27.7325;0.6336
0;B;23;C;28;A;11;1;2;3;C;60000;150;621;119473.6116;1644;33174;0.3778;20.1788;0.5022
0;A;35;B;;A;12;1;3;4;C;44000;139;502;94497.06135;1641;29877;0.3061;18.2066;0.4656
0;B;53;B;221;A;12;1;3;4;C;60000;177;606;83189.54321;1633;32591;0.3711;19.9577;0.7212
0;A;44;B;183;A;12;1;4;4;C;60000;172;523;78406.86616;1632;31950;0.3208;19.5772;0.7652
0;B;34;A;47;A;12;1;0;4;A;60000;230;522;76332.58293;1631;43260;0.3202;26.5236;0.786
0;A;46;B;45;A;12;1;2;4;C;40000;134;470;51883.79971;1626;37681;0.2889;23.174;0.771
0;B;35;B;45;A;11;1;3;4;C;70000;148;771;106503.065;1616;94804;0.477;58.6658;0.6573
0;B;33;A;62;A;11;1;0;4;A;38000;145;398;48490.60217;1611;34910;0.247;21.6698;0.7837
0;A;38;A;97;A;12;1;0;4;A;60000;194;580;165573.4528;1597;70485;0.3632;44.1359;0.3624
0;B;43;B;68;A;12;1;3;4;C;40000;147;427;71232.21792;1594;53368;0.2678;33.4806;0.5615
0;B;57;A;157;B;8;1;2;3;C;72000;210;671;180215.683;1594;67460;0.4212;42.3212;0.3995
0;A;51;C;180;A;12;1;2;4;C;60000;211;537;133322.9217;1587;32376;0.3384;20.4008;0.45
0;A;54;A;76;A;12;1;0;4;C;60000;164;530;79349.14988;1586;37326;0.334;23.5347;0.7562
0;B;44;B;114;B;3;1;3;3;C;60000;134;631;116728.6351;1584;47110;0.3985;29.7412;0.514
0;B;43;A;287;A;6;1;2;4;C;70000;236;616;75846.08824;1582;48264;0.3896;30.5082;0.9229
0;B;37;B;121;A;12;1;3;4;C;60000;122;743;74022.38765;1580;35859;0.4702;22.6956;0.8106
0;B;49;B;179;B;1;1;3;4;C;60000;129;731;113274.6331;1580;33344;0.4627;21.1038;0.5297
0;A;56;A;66;A;12;2;2;4;C;60000;130;736;108283.255;1579;72852;0.466;46.1381;0.5541
0;A;46;B;103;A;12;1;2;4;C;60000;144;597;60548.0093;1573;47535;0.3796;30.2193;0.9909
0;B;37;B;70;A;12;1;0;4;A;28000;169;265;57247.35818;1571;36078;0.1686;22.965;0.4891
0;B;56;B;72;A;11;1;2;4;C;18000;138;184;23482.89199;1569;17925;0.1171;11.4245;0.7665
0;B;49;A;302;A;6;2;5;3;C;60000;222;539;72527.99504;1563;80577;0.3448;51.5528;0.8273
0;A;39;B;212;A;11;1;3;4;C;50000;125;569;82057.18204;1563;25993;0.3643;16.6302;0.6093
0;B;48;B;215;B;5;1;2;3;C;50000;162;531;59228.11186;1551;23256;0.3422;14.9942;0.8442
0;B;46;B;266;B;1;1;2;3;C;50000;212;431;73287.46737;1545;26571;0.2788;17.1981;0.6822
0;A;38;C;56;A;11;1;2;4;C;58000;214;518;78684.64081;1545;49133;0.3351;31.8013;0.7371
0;A;51;B;60;A;12;1;2;4;C;52000;177;527;87222.84387;1542;69343;0.342;44.9695;0.5962
0;B;50;B;197;A;12;1;3;4;C;20000;154;184;29379.40376;1539;14528;0.1196;9.4399;0.6807
0;B;39;A;52;A;6;1;3;3;C;56000;167;596;86225.63128;1537;48218;0.3876;31.3715;0.6495
0;B;62;C;84;A;10;1;4;4;C;28000;225;234;32313.50763;1536;30757;0.1522;20.0241;0.8665
0;B;45;A;227;A;12;1;3;4;C;60000;188;523;70443.44086;1535;41039;0.3407;26.7355;0.8517
0;A;46;B;209;A;12;1;2;4;C;40000;120;483;77645.48578;1534;17602;0.3151;11.4746;0.5152
0;B;46;C;106;A;9;1;2;3;C;60000;144;686;157378.5156;1533;37021;0.4474;24.1494;0.3812
0;B;38;B;13;A;12;1;2;4;C;70000;175;723;110009.3853;1531;46450;0.4725;30.3396;0.6363
0;B;48;A;244;A;12;1;2;4;C;50000;185;508;84537.87345;1529;48943;0.3326;32.0098;0.5915
0;A;35;A;76;A;11;1;0;4;C;40000;225;359;82079.38532;1529;32520;0.2345;21.2688;0.4873
0;B;60;C;126;B;3;1;2;3;C;50000;214;442;88812.10671;1528;50801;0.2895;33.2467;0.563
0;B;53;B;228;A;12;1;1;4;C;40000;200;386;72753.40239;1528;39940;0.2523;26.1387;0.5498
0;A;45;A;64;A;12;1;3;4;C;30000;202;284;37798.18892;1522;36514;0.1868;23.9908;0.7937
0;B;47;B;226;A;12;1;2;4;C;60000;141;588;118267.8489;1522;61674;0.386;40.5217;0.5073
0;A;55;B;61;A;12;1;3;3;C;30000;138;317;45939.61112;1520;15029;0.2085;9.8875;0.653
0;A;42;A;66;A;11;1;0;4;C;80000;209;758;174542.1574;1519;104066;0.4989;68.5095;0.4583
0;A;39;B;54;B;8;1;2;4;C;40000;127;490;71654.96982;1518;46701;0.3226;30.7648;0.5582
0;B;40;A;120;A;12;1;2;4;C;80000;204;651;105621.3679;1510;110494;0.4309;73.1748;0.7574
0;B;47;A;261;A;12;1;3;4;C;20000;203;194;26100.43956;1507;8059;0.1287;5.3477;0.7663
0;B;38;A;88;A;11;1;2;4;C;60000;164;648;88834.56478;1505;76992;0.4303;51.1575;0.6754
0;B;67;A;118;A;12;1;0;2;C;46000;199;366;121521.5483;1504;57692;0.2432;38.359;0.3785
0;B;48;A;161;A;12;1;2;4;C;48000;135;502;70740.98978;1503;65420;0.3338;43.5263;0.6785
0;A;42;B;82;B;3;1;1;4;C;58000;199;535;132180.3965;1503;78886;0.356;52.4857;0.4388
0;B;48;B;156;A;11;1;2;4;C;24000;191;240;49040.0354999999;1502;26088;0.1598;17.3688;0.4894
0;B;50;A;36;A;12;1;2;4;C;76000;146;729;166731.6075;1501;94766;0.4855;63.1352;0.4558
0;A;61;A;337;B;4;1;2;3;C;40000;122;497;59008.72271;1500;45398;0.3316;30.2653;0.6779
0;B;40;B;77;A;11;1;1;4;C;50000;179;500;75608.6152;1499;39513;0.3339;26.3596;0.6613
0;B;54;B;117;A;11;1;3;4;C;16000;209;153;32536.81452;1498;13310;0.102;8.8852;0.4918
0;B;56;A;217;A;11;1;1;4;C;60000;238;528;82695.12759;1496;63903;0.3527;42.7159;0.7256
0;A;44;B;52;B;1;1;3;3;C;60000;212;538;110520.1376;1487;64747;0.3619;43.542;0.5429
0;B;50;A;165;A;12;1;2;4;C;60000;180;593;78791.57486;1486;51304;0.399;34.5249;0.7615
0;A;46;A;321;B;5;1;1;4;C;60000;138;694;73532.92872;1486;57444;0.4671;38.6568;0.816
0;B;44;C;144;A;12;1;3;4;C;60000;186;513;75461.96223;1486;31449;0.3453;21.1635;0.7951
0;B;34;B;17;A;11;1;2;4;C;50000;164;526;84992.26738;1484;68301;0.3544;46.0249;0.5883
0;B;56;A;103;A;6;1;0;3;C;60000;167;634;106877.401;1483;83383;0.4278;56.2259;0.5614
0;B;47;B;299;B;1;1;5;3;C;56000;149;622;137173.8925;1480;62073;0.42;41.9412;0.4082
0;B;49;B;98;A;12;1;2;4;C;50000;159;538;85989.79206;1480;28539;0.3637;19.2831;0.5815
0;A;43;B;212;B;1;1;1;3;C;60000;233;539;135442.8512;1477;45474;0.3648;30.7881;0.443
0;A;36;C;3;A;12;1;0;4;A;60000;228;554;84792.47303;1472;47103;0.3766;31.9993;0.7076
0;A;45;C;120;A;12;1;0;4;C;60000;215;569;67377.33656;1464;40608;0.3889;27.7377;0.8905
0;A;39;A;164;A;11;1;0;4;C;50000;203;479;58920.64827;1464;20528;0.3273;14.0219;0.8486
0;A;38;C;121;A;12;1;0;4;C;60000;230;566;69637.57099;1463;83965;0.3871;57.3923;0.8616
0;B;42;B;77;A;12;2;2;3;C;20000;130;233;27962.78638;1459;16187;0.1597;11.0946;0.7152
0;B;65;A;258;B;5;1;3;3;C;40000;133;467;59915.48758;1458;52508;0.3201;36.0137;0.6676
0;A;39;C;145;A;11;1;0;1;C;30000;170;310;67896.76062;1448;23250;0.2141;16.0566;0.4418
0;B;44;B;48;A;12;1;2;4;C;50000;126;614;66400.67032;1447;36839;0.4245;25.4589;0.753
0;B;30;B;99;B;1;1;0;3;A;24000;184;218;48847.03274;1445;31000;0.1506;21.4533;0.4913
0;B;41;B;171;A;12;1;2;4;C;60000;230;501;73407.53285;1444;58191;0.3466;40.2985;0.8174
0;A;34;A;49;B;8;1;2;4;C;30000;131;338;64862.80302;1441;36080;0.2346;25.0382;0.4625
0;B;31;B;93;B;8;1;1;4;C;60000;192;553;134536.0341;1439;50329;0.3844;34.975;0.446
0;B;34;B;48;A;12;1;2;4;C;36000;181;341;95250.61891;1436;37975;0.2372;26.445;0.378
0;B;40;B;96;A;11;1;2;4;C;24000;162;254;31211.0063;1426;27884;0.1784;19.554;0.769
0;A;35;C;33;A;11;1;2;4;C;60000;227;508;74231.56179;1425;75063;0.3566;52.6758;0.8083
0;A;42;A;23;A;12;1;3;4;C;50000;180;502;71601.7813;1411;41700;0.356;29.5535;0.6983
0;B;38;C;61;B;5;1;0;3;C;60000;187;604;72886.64494;1405;50191;0.4296;35.7231;0.8232
0;B;56;A;183;B;1;1;1;3;C;60000;202;490;85584.06511;1405;72589;0.349;51.6648;0.7011
0;A;47;B;39;A;12;1;2;4;C;40000;130;429;83401.3955;1397;23476;0.3073;16.8046;0.4796
0;B;48;B;203;A;12;1;3;4;C;74000;236;626;79480.29313;1395;82129;0.4491;58.8738;0.931
0;A;49;A;225;A;12;1;0;3;C;40000;132;476;100036.3256;1393;53086;0.3414;38.1091;0.3999
0;A;51;B;72;A;11;2;3;4;C;50000;237;389;67708.6741;1391;51186;0.2797;36.798;0.7385
0;B;55;A;328;A;6;1;0;3;A;60000;167;641;192023.0545;1388;41571;0.4619;29.9503;0.3125
0;A;40;B;22;A;12;1;3;4;C;20000;178;196;45527.02911;1387;12680;0.1413;9.142;0.4393
0;A;35;A;105;A;12;1;1;4;C;70000;197;574;112247.4286;1383;60905;0.4152;44.0383;0.6236
0;B;39;B;52;A;12;1;1;4;C;34000;171;352;64795.03285;1370;44066;0.2572;32.165;0.5247
0;B;46;B;121;A;12;1;3;4;C;48000;211;451;59664.92358;1369;37752;0.3291;27.5763;0.8045
0;B;53;B;63;A;12;1;3;3;C;36800;142;392;50324.22098;1367;20173;0.287;14.7571;0.7313
0;B;56;B;68;A;12;1;1;4;C;44000;227;413;53681.25837;1366;42403;0.3022;31.0417;0.8197
0;A;35;A;77;B;5;1;0;3;A;60000;209;555;106838.6614;1364;50972;0.4067;37.3695;0.5616
0;A;39;C;77;A;12;1;3;4;C;44000;141;511;71171.86392;1363;21125;0.375;15.4989;0.6182
0;A;44;C;93;A;12;1;0;4;C;30000;222;287;42573.9528799999;1362;29933;0.211;21.9772;0.7047
0;A;36;C;88;B;9;2;0;3;C;46000;231;379;88999.39638;1362;47806;0.2785;35.0999;0.5169
0;B;41;A;;A;12;1;3;4;C;20000;234;180;22848.4424;1357;19714;0.1329;14.5276;0.8753
0;A;44;B;80;A;11;1;5;4;C;40000;134;464;46024.52473;1351;31852;0.3432;23.5766;0.8691
0;B;34;B;58;B;5;2;2;3;C;80000;220;630;175939.0461;1346;97407;0.4682;72.3678;0.4547
0;A;61;B;215;A;12;1;3;4;C;40000;235;347;56812.09507;1339;26392;0.2589;19.7102;0.7041
0;B;53;B;85;B;12;1;3;4;C;48000;149;484;84453.13495;1338;61238;0.3618;45.7683;0.5684
0;A;55;C;60;A;12;1;2;4;C;44000;178;446;52265.059;1337;55837;0.3336;41.7629;0.8419
0;B;48;B;168;A;12;1;2;4;C;40000;193;387;67898.20484;1335;46714;0.2898;34.9918;0.5891
0;B;43;A;297;A;12;2;3;4;C;60000;187;603;150198.2703;1333;55062;0.452;41.3068;0.3995
0;B;33;A;58;A;11;1;2;4;C;30000;220;285;52992.72457;1331;33666;0.2141;25.2938;0.5661
0;B;42;A;187;B;3;1;3;3;C;40000;200;398;72885.12193;1322;46310;0.3008;35.0303;0.5488
0;B;44;B;86;B;3;1;2;4;C;20000;131;231;27488.59538;1321;13375;0.1752;10.1249;0.7276
0;A;47;B;124;A;12;1;3;4;C;70000;229;499;82783.21926;1319;70960;0.378;53.7983;0.8456
0;B;43;C;101;A;11;1;2;4;C;40000;135;455;72019.07863;1319;39366;0.3447;29.8453;0.5554
0;B;49;B;264;B;5;1;3;3;C;80000;239;634;120599.326;1314;96192;0.4825;73.2055;0.6634
0;B;37;B;89;A;12;1;1;4;C;30000;135;351;50128.74355;1314;14944;0.2674;11.3729;0.5985
0;B;36;B;32;B;1;1;0;3;A;46000;180;435;59218.74457;1312;29054;0.3318;22.1448;0.7768
0;A;32;B;150;A;12;1;0;4;C;50000;182;513;109696.0483;1304;56236;0.3931;43.1258;0.4558
0;A;42;B;69;A;12;1;0;4;C;40000;216;365;53834.37973;1304;33674;0.2798;25.8236;0.743
0;B;48;B;28;B;8;2;4;3;C;60000;173;629;91572.41717;1301;28089;0.4833;21.5903;0.6552
0;A;48;C;147;A;12;1;2;4;C;40000;208;371;62725.27069;1300;52290;0.2851;40.2231;0.6377
0;B;46;A;19;A;11;1;3;4;C;60000;169;551;81066.72884;1295;82414;0.4258;63.6402;0.7401
0;B;41;A;43;A;11;1;3;4;C;40000;226;360;42664.01663;1291;17609;0.2786;13.6398;0.9376
0;B;43;B;150;B;5;1;2;3;C;20000;213;182;32978.70823;1290;16748;0.1414;12.9829;0.6065
0;A;49;A;145;A;12;1;1;4;C;36000;194;350;51367.27393;1284;42505;0.2722;33.1036;0.7008
0;B;52;A;60;A;11;1;3;4;C;50000;222;458;59887.38642;1283;62679;0.3573;48.8535;0.8349
0;A;42;B;140;A;11;1;1;4;C;40000;233;357;48623.63183;1281;55682;0.2784;43.4676;0.8226
0;B;41;B;170;A;12;1;3;4;C;24000;233;199;27198.33572;1279;24519;0.1558;19.1704;0.8824
0;B;46;A;216;B;8;2;2;3;C;46000;150;498;58723.94683;1277;33750;0.3897;26.4291;0.7833
0;A;45;A;223;A;11;1;1;4;C;35000;150;351;64431.09722;1277;38137;0.2748;29.8645;0.5432
0;B;37;C;135;A;12;1;2;4;C;36000;235;328;53166.97632;1269;47007;0.2585;37.0426;0.6771
0;A;59;B;209;A;10;1;3;4;C;48000;232;438;98557.71927;1266;27404;0.3463;21.6461;0.487
0;A;42;C;143;A;12;1;3;4;C;50000;179;483;94482.16782;1265;30108;0.3818;23.8008;0.5292
0;A;31;B;63;A;12;1;1;4;C;58000;226;435;129071.5595;1265;76605;0.3435;60.5573;0.4494
0;B;51;B;339;B;8;2;2;1;C;60000;225;511;79672.38475;1262;48932;0.4048;38.7734;0.7531
0;B;31;B;85;A;11;1;0;4;C;60000;178;595;109518.5582;1261;62824;0.472;49.8208;0.5479
0;A;43;B;4;A;12;1;1;4;C;58000;236;540;103793.5008;1259;51105;0.4286;40.5917;0.5588
0;B;33;A;88;A;12;2;1;4;C;30000;130;325;45817.64756;1249;31124;0.2604;24.9191;0.6548
0;A;41;A;120;B;3;1;0;3;C;40000;193;403;81722.15489;1248;35709;0.3226;28.613;0.4895
0;B;49;B;92;A;12;1;3;4;C;30000;138;300;67738.16631;1247;31878;0.2403;25.5638;0.4429
0;B;41;B;151;A;12;1;3;4;C;60000;220;478;150231.0822;1241;36037;0.3853;29.0387;0.3994
0;B;46;A;64;A;12;1;1;4;C;40000;193;386;50849.02709;1240;48642;0.3114;39.2274;0.7866
0;B;47;B;82;B;5;1;3;4;C;30000;165;313;43043.58801;1238;29310;0.2526;23.6753;0.697
0;A;55;B;119;A;12;1;4;3;C;50000;199;477;61324.01675;1235;50014;0.3859;40.4972;0.8153
0;B;46;C;244;A;12;1;3;4;C;46000;163;480;71531.77326;1233;43708;0.3892;35.4485;0.6431
0;B;40;A;72;A;11;1;1;4;C;42000;190;425;106889.4055;1231;41162;0.3454;33.4379;0.3929
0;B;50;B;51;A;12;1;4;4;C;44000;209;389;57283.91341;1230;25106;0.3162;20.4114;0.7681
0;B;37;C;146;A;11;1;0;4;A;40000;192;395;43342.9602;1228;30294;0.3219;24.6694;0.9229
0;B;42;A;76;A;11;1;2;4;C;40000;237;279;78866.16507;1225;32593;0.2277;26.6065;0.5072
0;A;30;B;73;A;12;1;1;4;C;50000;163;452;66122.18346;1222;54003;0.3696;44.1923;0.7562
0;B;41;A;122;A;11;1;3;4;C;40000;176;397;60775.50787;1221;40413;0.3253;33.0983;0.6582
0;B;47;B;189;A;6;1;3;4;C;16000;178;157;20787.38468;1220;14920;0.1289;12.2295;0.7697
0;B;42;C;61;A;12;1;2;4;C;50000;202;432;101748.7333;1220;36902;0.3537;30.2475;0.4914
0;A;43;B;208;A;12;1;0;4;A;50000;121;572;79249.39173;1217;34982;0.4703;28.7445;0.6309
0;B;37;C;67;B;3;1;3;3;C;40000;198;377;68737.07162;1211;17450;0.3116;14.4096;0.5819
0;A;32;B;86;A;12;1;2;4;C;50000;149;488;78641.78954;1208;60780;0.4042;50.3146;0.6358
0;B;50;B;215;A;12;1;1;4;C;60000;216;568;100918.6072;1197;75434;0.4741;63.0192;0.5945
0;B;42;B;160;A;12;2;0;4;A;40000;138;413;86605.88146;1183;35134;0.3494;29.6991;0.4619
0;B;32;B;74;B;1;1;0;4;A;40000;204;375;87631.6696;1175;32290;0.3193;27.4809;0.4565
0;B;37;C;44;A;12;1;2;4;C;60000;216;566;80889.23057;1173;40777;0.4828;34.763;0.7418
0;B;39;A;53;B;5;1;3;3;C;50000;235;457;60923.3526;1170;36805;0.3902;31.4573;0.8207
0;A;44;A;43;A;12;1;2;4;C;40000;190;322;85029.16465;1165;52339;0.2761;44.9262;0.4704
0;B;47;B;21;A;12;1;3;4;C;60000;195;550;101960.5578;1164;31297;0.4728;26.8875;0.5885
0;B;44;A;61;A;6;1;3;4;C;60000;219;456;108162.8538;1163;50638;0.392;43.5408;0.5547
0;A;50;B;254;B;5;1;2;3;C;60000;215;562;144635.4795;1161;70961;0.4842;61.1206;0.4148
0;B;47;C;105;A;12;1;2;4;C;30000;206;268;54986.59969;1160;29025;0.2309;25.0216;0.5456
0;A;40;A;51;A;11;1;2;4;C;18000;198;177;39179.70344;1157;8851;0.1527;7.65;0.4594
0;B;32;C;45;A;12;1;0;4;C;50000;148;476;70933.23368;1157;59575;0.411;51.4909;0.7049
0;A;47;C;204;A;12;1;2;4;C;40000;234;358;55896.37884;1155;34311;0.3096;29.7065;0.7156
0;B;41;B;156;A;12;1;2;4;C;48000;227;362;73552.98959;1154;64335;0.3133;55.7496;0.6526
0;B;45;A;115;A;12;1;1;4;C;56000;197;521;124992.4457;1153;26238;0.452;22.7563;0.448
0;B;58;B;77;A;12;1;2;4;C;30000;145;306;58756.00108;1148;13551;0.2666;11.804;0.5106
0;B;47;A;64;A;12;1;4;4;C;51000;160;480;61670.87017;1148;56330;0.4185;49.0679;0.827
0;B;33;B;20;A;11;1;2;3;C;20000;144;211;31789.10192;1142;27090;0.1847;23.7215;0.6291
0;B;49;B;87;A;6;1;3;3;C;30000;154;322;61994.01643;1141;21439;0.282;18.7897;0.4839
0;B;41;B;74;A;12;1;3;4;C;30000;173;290;54479.78732;1133;12408;0.256;10.9515;0.5507
0;B;58;B;350;A;12;1;0;4;A;35000;125;434;50938.78796;1130;36873;0.3839;32.631;0.6871
0;B;46;C;176;A;12;1;2;4;C;24000;210;218;39682.757;1126;19794;0.1935;17.579;0.6048
0;A;34;A;53;A;11;2;3;4;C;46000;221;391;95777.23874;1125;40374;0.3472;35.888;0.4803
0;A;40;B;171;A;12;1;2;4;C;42000;212;396;74773.575;1124;19264;0.3523;17.1388;0.5617
0;B;55;A;188;A;12;1;3;4;C;30000;170;290;40862.20389;1119;15363;0.2592;13.7292;0.7342
0;B;40;A;82;A;12;1;1;4;C;42000;233;378;86576.06701;1118;37790;0.3378;33.8014;0.4851
0;B;63;A;350;A;12;1;3;3;C;36000;130;422;56160.34409;1115;40993;0.3784;36.765;0.641
0;A;41;C;55;A;12;1;0;2;C;34000;120;429;69469.25057;1107;31768;0.3872;28.6974;0.4894
0;A;38;A;153;A;7;1;2;4;C;20000;196;183;38484.4943;1107;16563;0.1656;14.9621;0.5197
0;A;56;C;305;A;12;1;0;4;C;60000;166;538;80145.03312;1103;56611;0.4877;51.3246;0.7486
0;B;31;B;56;A;11;1;0;4;A;48000;227;432;59774.19253;1100;19621;0.3928;17.8373;0.803
0;B;51;A;262;A;6;1;3;3;C;60000;217;471;132927.0265;1097;82558;0.4295;75.258;0.4514
0;A;39;A;189;A;12;1;3;4;C;40000;214;365;90725.46582;1094;19371;0.3335;17.7066;0.4409
0;B;41;B;157;A;11;1;1;4;C;40000;211;303;72362.53742;1093;33317;0.2768;30.4822;0.5528
0;B;43;B;256;A;12;1;2;4;C;20000;201;175;38078.69048;1091;24708;0.1602;22.6471;0.5252
0;B;45;A;278;A;6;2;3;4;C;42000;225;389;52686.40675;1089;31084;0.3569;28.5436;0.7972
0;A;33;B;61;A;12;1;2;4;C;40000;240;289;112483.8461;1084;35866;0.2665;33.0867;0.3556
0;B;32;B;86;A;11;1;2;3;C;40000;191;391;81118.26931;1081;23383;0.362;21.6309;0.4931
0;B;55;C;147;A;12;1;0;4;A;46000;157;463;74227.71681;1080;41857;0.4285;38.7565;0.6197
0;B;46;B;193;A;12;1;2;4;C;30000;227;268;53242.77536;1076;33396;0.2492;31.0372;0.5635
0;B;58;A;319;A;12;1;5;4;C;30000;130;362;41046.91916;1073;15600;0.3376;14.5387;0.7309
0;B;41;C;77;A;11;1;3;4;C;40000;217;369;42676.09987;1065;51813;0.3466;48.6507;0.9373
0;B;30;B;65;B;1;1;2;3;C;30000;177;257;32634.08121;1063;18334;0.2422;17.2474;0.9193
0;B;41;B;64;A;12;1;3;4;C;50000;202;402;73422.5604;1062;49359;0.3784;46.4774;0.681
0;A;47;A;80;A;12;1;3;4;B;40000;157;405;50602.92103;1057;31096;0.383;29.4191;0.7905
0;B;55;A;53;B;1;2;2;3;C;32000;160;323;52673.31131;1053;27776;0.3064;26.378;0.6075
0;B;37;B;170;B;11;2;2;3;C;60000;182;500;80787.56309;1053;29808;0.4748;28.3077;0.7427
0;A;44;B;255;B;8;1;2;4;C;60000;221;451;86503.81994;1048;53720;0.4299;51.2595;0.6936
0;B;30;A;63;A;12;1;0;4;A;30000;145;341;41308.77282;1048;19796;0.3258;18.8893;0.7262
0;B;57;A;86;B;5;1;3;3;C;40000;172;413;108378.2094;1047;19922;0.3941;19.0277;0.3691
0;B;47;B;18;A;12;1;1;4;C;50000;191;437;57738.68515;1045;53392;0.418;51.0928;0.866
0;A;48;C;148;A;12;1;2;4;C;50000;194;494;60331.24392;1045;29052;0.4727;27.801;0.8288
0;B;43;A;194;A;6;1;2;3;C;30000;213;283;51602.01788;1044;24348;0.2715;23.3218;0.5814
0;A;40;A;99;B;3;1;2;4;C;20000;225;185;26040.7083;1044;15738;0.1773;15.0747;0.768
